,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,olympic_total,medal_share
1534,2065,KSA,2000,Summer,0,17,20663840.0,23904.52,0.0,1.0,1.0,2.0,911.0,0.0021953896816684962
1535,2086,LAO,2000,Summer,0,3,5323701.0,2262.24,0.0,0.0,0.0,0.0,911.0,0.0
1536,2103,LAT,2000,Summer,0,58,2367550.0,11309.74,1.0,1.0,1.0,3.0,911.0,0.003293084522502744
1537,2117,LBA,2000,Summer,0,3,5357893.0,9770.98,0.0,0.0,0.0,0.0,911.0,0.0
1538,2129,LBR,2000,Summer,0,7,2848447.0,971.93,0.0,0.0,0.0,0.0,911.0,0.0
1539,2135,LCA,2000,Summer,0,5,156737.0,7191.27,0.0,0.0,0.0,0.0,911.0,0.0
1540,2146,LES,2000,Summer,0,6,2032805.0,1967.43,0.0,0.0,0.0,0.0,911.0,0.0
1541,2227,LTU,2000,Summer,0,72,3499536.0,10806.87,2.0,0.0,3.0,5.0,911.0,0.005488474204171241
1542,2262,LUX,2000,Summer,0,8,436300.0,50063.82,0.0,0.0,0.0,0.0,911.0,0.0
1543,2276,MAD,2000,Summer,0,10,15766806.0,1238.78,0.0,0.0,0.0,0.0,911.0,0.0
1544,2297,MAR,2000,Summer,0,39,28793672.0,4753.64,0.0,1.0,4.0,5.0,911.0,0.005488474204171241
1545,2312,MAS,2000,Summer,0,34,23194252.0,13474.7,0.0,0.0,0.0,0.0,911.0,0.0
1546,2322,MAW,2000,Summer,0,2,11148751.0,967.09,0.0,0.0,0.0,0.0,911.0,0.0
1547,2330,MDA,2000,Summer,0,35,2923783.0,2989.53,0.0,1.0,1.0,2.0,911.0,0.0021953896816684962
1548,2370,MEX,2000,Summer,0,87,98899845.0,12613.4,1.0,2.0,3.0,6.0,911.0,0.006586169045005488
1549,2395,MGL,2000,Summer,0,23,2397417.0,2936.06,0.0,0.0,0.0,0.0,911.0,0.0
1550,2409,MKD,2000,Summer,0,15,2026350.0,8083.79,0.0,0.0,1.0,1.0,911.0,0.0010976948408342481
1551,2426,MLI,2000,Summer,0,5,10946448.0,1153.05,0.0,0.0,0.0,0.0,911.0,0.0
1552,2442,MLT,2000,Summer,0,7,390087.0,20434.55,0.0,0.0,0.0,0.0,911.0,0.0
1553,2488,MOZ,2000,Summer,0,4,17711925.0,1196.01,1.0,0.0,0.0,1.0,911.0,0.0010976948408342481
1554,2497,MRI,2000,Summer,0,20,1186873.0,14272.3,0.0,0.0,0.0,0.0,911.0,0.0
1555,2506,MTN,2000,Summer,0,2,2630217.0,1934.74,0.0,0.0,0.0,0.0,911.0,0.0
1556,2523,MYA,2000,Summer,0,7,46719698.0,1843.49,0.0,0.0,0.0,0.0,911.0,0.0
1557,2530,NAM,2000,Summer,0,16,1794583.0,5971.81,0.0,0.0,0.0,0.0,911.0,0.0
1558,2543,NCA,2000,Summer,0,6,5069310.0,2858.53,0.0,0.0,0.0,0.0,911.0,0.0
1559,2586,NED,2000,Summer,0,156,15925513.0,37899.95,12.0,9.0,4.0,25.0,911.0,0.027442371020856202
1560,2604,NEP,2000,Summer,0,5,23941099.0,1676.75,0.0,0.0,0.0,0.0,911.0,0.0
1561,2625,NGR,2000,Summer,0,51,122283853.0,2144.83,1.0,2.0,0.0,3.0,911.0,0.003293084522502744
1562,2637,NIG,2000,Summer,0,4,11331561.0,693.38,0.0,0.0,0.0,0.0,911.0,0.0
1563,2682,NOR,2000,Summer,0,72,4490967.0,54039.96,4.0,3.0,3.0,10.0,911.0,0.010976948408342482
1564,2727,NZL,2000,Summer,0,135,3857700.0,26823.02,1.0,0.0,3.0,4.0,911.0,0.0043907793633369925
1565,2740,OMA,2000,Summer,0,5,2267973.0,24186.37,0.0,0.0,0.0,0.0,911.0,0.0
1566,2757,PAK,2000,Summer,0,12,142343583.0,3154.51,0.0,0.0,0.0,0.0,911.0,0.0
1567,2776,PAN,2000,Summer,0,7,3030333.0,9898.79,0.0,0.0,0.0,0.0,911.0,0.0
1568,2788,PAR,2000,Summer,0,5,5323202.0,4896.43,0.0,0.0,0.0,0.0,911.0,0.0
1569,2809,PER,2000,Summer,0,12,26459944.0,6038.24,0.0,0.0,0.0,0.0,911.0,0.0
1570,2835,PHI,2000,Summer,0,22,77991757.0,4033.56,0.0,0.0,0.0,0.0,911.0,0.0
1571,2897,POL,2000,Summer,0,180,38258629.0,12732.17,6.0,5.0,3.0,14.0,911.0,0.015367727771679473
1572,2929,POR,2000,Summer,0,60,10289898.0,23372.04,0.0,0.0,2.0,2.0,911.0,0.0021953896816684962
1573,2948,PRK,2000,Summer,0,47,22929078.0,1657.14,0.0,1.0,3.0,4.0,911.0,0.0043907793633369925
1574,2973,PUR,2000,Summer,0,32,3810605.0,27392.46,0.0,0.0,0.0,0.0,911.0,0.0
1575,2982,QAT,2000,Summer,0,16,592467.0,45788.12,0.0,0.0,1.0,1.0,911.0,0.0010976948408342481
1576,3022,ROU,2000,Summer,0,200,22442971.0,7089.95,11.0,6.0,9.0,26.0,911.0,0.02854006586169045
1577,3048,RSA,2000,Summer,0,89,44967713.0,7582.78,0.0,2.0,3.0,5.0,911.0,0.005488474204171241
1578,3063,RUS,2000,Summer,0,451,146596869.0,10552.88,32.0,28.0,29.0,89.0,911.0,0.09769484083424808
1579,3076,RWA,2000,Summer,0,5,7933688.0,1023.62,0.0,0.0,0.0,0.0,911.0,0.0
1580,3109,SEN,2000,Summer,0,26,9797731.0,1983.52,0.0,0.0,0.0,0.0,911.0,0.0
1581,3120,SEY,2000,Summer,0,9,81131.0,14379.83,0.0,0.0,0.0,0.0,911.0,0.0
1582,3136,SGP,2000,Summer,0,21,4027887.0,37772.76,0.0,0.0,0.0,0.0,911.0,0.0
1583,3153,SLE,2000,Summer,0,3,4584570.0,828.79,0.0,0.0,0.0,0.0,911.0,0.0
1584,3163,SLO,2000,Summer,0,61,1988925.0,21501.34,2.0,0.0,0.0,2.0,911.0,0.0021953896816684962
1585,3231,SRI,2000,Summer,0,17,18777606.0,5841.09,0.0,1.0,0.0,1.0,911.0,0.0010976948408342481
1586,3238,STP,2000,Summer,0,2,142264.0,2218.82,0.0,0.0,0.0,0.0,911.0,0.0
1587,3250,SUD,2000,Summer,0,3,27275019.0,1951.47,0.0,0.0,0.0,0.0,911.0,0.0
1588,3297,SUI,2000,Summer,0,119,7184250.0,43251.1,1.0,6.0,2.0,9.0,911.0,0.009879253567508232
1589,3321,SVK,2000,Summer,0,88,5388720.0,13904.99,1.0,3.0,1.0,5.0,911.0,0.005488474204171241
1590,3371,SWE,2000,Summer,0,128,8872109.0,34202.6,4.0,5.0,3.0,12.0,911.0,0.013172338090010977
1591,3386,SWZ,2000,Summer,0,6,1005432.0,4894.52,0.0,0.0,0.0,0.0,911.0,0.0
1592,3399,SYR,2000,Summer,0,8,16410847.0,7668.07,0.0,0.0,0.0,0.0,911.0,0.0
1593,3412,TAN,2000,Summer,0,4,33499177.0,1148.68,0.0,0.0,0.0,0.0,911.0,0.0
1594,3470,THA,2000,Summer,0,55,62952639.0,9627.1,1.0,0.0,2.0,3.0,911.0,0.003293084522502744
1595,3479,TJK,2000,Summer,0,4,6216329.0,1723.36,0.0,0.0,0.0,0.0,911.0,0.0
1596,3489,TKM,2000,Summer,0,8,4516128.0,4173.19,0.0,0.0,0.0,0.0,911.0,0.0
1597,3504,TOG,2000,Summer,0,3,4924406.0,1150.37,0.0,0.0,0.0,0.0,911.0,0.0
1598,3549,TTO,2000,Summer,0,22,1267159.0,19179.92,0.0,1.0,1.0,2.0,911.0,0.0021953896816684962
1599,3564,TUN,2000,Summer,0,34,9708347.0,7548.44,0.0,0.0,0.0,0.0,911.0,0.0
1600,3599,TUR,2000,Summer,0,63,63240196.0,11904.01,3.0,0.0,2.0,5.0,911.0,0.005488474204171241
1601,3615,UAE,2000,Summer,0,5,3134067.0,48888.03,0.0,0.0,0.0,0.0,911.0,0.0
1602,3631,UGA,2000,Summer,0,13,23650159.0,1191.95,0.0,0.0,0.0,0.0,911.0,0.0
1603,3639,UKR,2000,Summer,0,308,49176500.0,5165.81,3.0,10.0,10.0,23.0,911.0,0.025246981339187707
1604,3730,USA,2000,Summer,0,532,282162411.0,45886.47,37.0,24.0,32.0,93.0,911.0,0.10208562019758508
1605,3742,UZB,2000,Summer,0,73,24650400.0,4667.26,1.0,1.0,2.0,4.0,911.0,0.0043907793633369925
1606,3774,VEN,2000,Summer,0,56,24192449.0,13992.61,0.0,0.0,0.0,0.0,911.0,0.0
1607,3786,VIE,2000,Summer,0,7,79910411.0,2773.1,0.0,1.0,0.0,1.0,911.0,0.0010976948408342481
1608,3810,YEM,2000,Summer,0,2,17409071.0,4212.11,0.0,0.0,0.0,0.0,911.0,0.0
1609,3854,ZAM,2000,Summer,0,8,10415942.0,1428.5,0.0,0.0,0.0,0.0,911.0,0.0
1610,3867,ZIM,2000,Summer,0,22,11881482.0,2211.2,0.0,0.0,0.0,0.0,911.0,0.0
1611,34,ALB,2006,Winter,0,3,2992547.0,7347.33,0.0,0.0,0.0,0.0,252.0,0.0
1612,51,ALG,2006,Winter,0,3,33641007.0,10385.78,0.0,0.0,0.0,0.0,252.0,0.0
1613,135,ARG,2006,Winter,0,17,39289876.0,16490.47,0.0,0.0,0.0,0.0,252.0,0.0
1614,147,ARM,2006,Winter,0,8,2958301.0,8798.75,0.0,0.0,0.0,0.0,252.0,0.0
1615,210,AUS,2006,Winter,0,40,20697900.0,42650.99,1.0,0.0,1.0,2.0,252.0,0.007936507936507936
1616,260,AUT,2006,Winter,0,110,8268641.0,38866.85,9.0,7.0,7.0,23.0,252.0,0.09126984126984126
1617,271,AZE,2006,Winter,0,2,8484550.0,10160.35,0.0,0.0,0.0,0.0,252.0,0.0
1618,361,BEL,2006,Winter,0,8,10547958.0,37051.9,0.0,0.0,0.0,0.0,252.0,0.0
1619,419,BIH,2006,Winter,0,9,3765422.0,8410.8,0.0,0.0,0.0,0.0,252.0,0.0
1620,443,BLR,2006,Winter,0,61,9604924.0,13792.55,0.0,1.0,0.0,1.0,252.0,0.003968253968253968
1621,506,BRA,2006,Winter,0,9,188167353.0,11766.61,0.0,0.0,0.0,0.0,252.0,0.0
1622,568,BUL,2006,Winter,0,41,7601022.0,12706.18,0.0,1.0,0.0,1.0,252.0,0.003968253968253968
1623,645,CAN,2006,Winter,0,219,32571174.0,41247.15,7.0,10.0,7.0,24.0,252.0,0.09523809523809523
1624,740,CHI,2006,Winter,0,15,152999.0,17920.8,0.0,0.0,0.0,0.0,252.0,0.0
1625,741,CHI,2006,Winter,0,15,16354507.0,17920.8,0.0,0.0,0.0,0.0,252.0,0.0
1626,769,CHN,2006,Winter,0,124,1311020000.0,7271.04,2.0,4.0,5.0,11.0,252.0,0.04365079365079365
1627,871,CRC,2006,Winter,0,1,4345421.0,10880.48,0.0,0.0,0.0,0.0,252.0,0.0
1628,883,CRO,2006,Winter,0,41,4311159.0,18707.49,1.0,2.0,0.0,3.0,252.0,0.011904761904761904
1629,925,CYP,2006,Winter,0,2,1045508.0,27142.02,0.0,0.0,0.0,0.0,252.0,0.0
1630,937,CZE,2006,Winter,0,120,10238905.0,23888.16,1.0,2.0,1.0,4.0,252.0,0.015873015873015872
1631,978,DEN,2006,Winter,0,4,5437272.0,44025.48,0.0,0.0,0.0,0.0,252.0,0.0
1632,1102,ESP,2006,Winter,0,28,44397319.0,31907.42,0.0,0.0,0.0,0.0,252.0,0.0
1633,1123,EST,2006,Winter,0,52,1346810.0,24578.82,3.0,0.0,0.0,3.0,252.0,0.011904761904761904
1634,1139,ETH,2006,Winter,0,1,78489205.0,880.65,0.0,0.0,0.0,0.0,252.0,0.0
1635,1205,FIN,2006,Winter,0,85,5266268.0,38160.7,0.0,6.0,3.0,9.0,252.0,0.03571428571428571
1636,1256,FRA,2006,Winter,0,136,63621376.0,36166.16,3.0,2.0,4.0,9.0,252.0,0.03571428571428571
1637,1342,GBR,2006,Winter,0,49,60846820.0,36214.07,0.0,1.0,0.0,1.0,252.0,0.003968253968253968
1638,1371,GEO,2006,Winter,0,4,3880347.0,7398.05,0.0,0.0,0.0,0.0,252.0,0.0
1639,1414,GER,2006,Winter,0,170,82376451.0,38014.14,11.0,12.0,6.0,29.0,252.0,0.11507936507936507
1640,1476,GRE,2006,Winter,0,8,11020362.0,27731.11,0.0,0.0,0.0,0.0,252.0,0.0
1641,1574,HKG,2006,Winter,0,3,6857100.0,40172.85,0.0,0.0,0.0,0.0,252.0,0.0
1642,1635,HUN,2006,Winter,0,28,10071370.0,19253.06,0.0,0.0,0.0,0.0,252.0,0.0
1643,1684,IND,2006,Winter,0,5,1165486291.0,3629.41,0.0,0.0,0.0,0.0,252.0,0.0
1644,1743,IRL,2006,Winter,0,5,4273591.0,51296.19,0.0,0.0,0.0,0.0,252.0,0.0
1645,1795,ISL,2006,Winter,0,12,303782.0,38707.21,0.0,0.0,0.0,0.0,252.0,0.0
1646,1817,ISR,2006,Winter,0,6,7053700.0,26571.26,0.0,0.0,0.0,0.0,252.0,0.0
1647,1886,ITA,2006,Winter,1,203,58143979.0,35713.8,5.0,0.0,6.0,11.0,252.0,0.04365079365079365
1648,1973,JPN,2006,Winter,0,159,127854000.0,35333.11,1.0,0.0,0.0,1.0,252.0,0.003968253968253968
1649,1985,KAZ,2006,Winter,0,64,15308085.0,16786.55,0.0,0.0,0.0,0.0,252.0,0.0
1650,2004,KEN,2006,Winter,0,1,37649039.0,2255.26,0.0,0.0,0.0,0.0,252.0,0.0
1651,2014,KGZ,2006,Winter,0,2,5218400.0,3594.57,0.0,0.0,0.0,0.0,252.0,0.0
1652,2052,KOR,2006,Winter,0,73,48438292.0,28516.48,6.0,3.0,2.0,11.0,252.0,0.04365079365079365
1653,2106,LAT,2006,Winter,0,53,2218357.0,19128.69,0.0,0.0,1.0,1.0,252.0,0.003968253968253968
1654,2230,LTU,2006,Winter,0,14,3269909.0,17916.06,0.0,0.0,0.0,0.0,252.0,0.0
1655,2264,LUX,2006,Winter,0,1,472637.0,54920.81,0.0,0.0,0.0,0.0,252.0,0.0
1656,2278,MAD,2006,Winter,0,2,18880265.0,1322.48,0.0,0.0,0.0,0.0,252.0,0.0
1657,2333,MDA,2006,Winter,0,10,2880095.0,4243.07,0.0,0.0,0.0,0.0,252.0,0.0
1658,2398,MGL,2006,Winter,0,2,2558854.0,5426.85,0.0,0.0,0.0,0.0,252.0,0.0
1659,2412,MKD,2006,Winter,0,5,2040228.0,9466.26,0.0,0.0,0.0,0.0,252.0,0.0
1660,2589,NED,2006,Winter,0,48,16346101.0,42286.51,3.0,2.0,4.0,9.0,252.0,0.03571428571428571
1661,2607,NEP,2006,Winter,0,1,26066687.0,1884.19,0.0,0.0,0.0,0.0,252.0,0.0
1662,2685,NOR,2006,Winter,0,138,4660677.0,71310.53,2.0,8.0,9.0,19.0,252.0,0.07539682539682539
1663,2730,NZL,2006,Winter,0,17,4184600.0,30798.63,0.0,0.0,0.0,0.0,252.0,0.0
1664,2900,POL,2006,Winter,0,77,38141267.0,16711.45,0.0,1.0,1.0,2.0,252.0,0.007936507936507936
1665,2931,POR,2006,Winter,0,1,10522288.0,24809.04,0.0,0.0,0.0,0.0,252.0,0.0
1666,2950,PRK,2006,Winter,0,7,24054866.0,1778.5,0.0,0.0,0.0,0.0,252.0,0.0
1667,3025,ROU,2006,Winter,0,40,21193760.0,12823.23,0.0,0.0,0.0,0.0,252.0,0.0
1668,3051,RSA,2006,Winter,0,9,48489464.0,9978.47,0.0,0.0,0.0,0.0,252.0,0.0
1669,3066,RUS,2006,Winter,0,198,143049637.0,18008.34,8.0,6.0,8.0,22.0,252.0,0.0873015873015873
1670,3111,SEN,2006,Winter,0,3,11382272.0,2104.44,0.0,0.0,0.0,0.0,252.0,0.0
1671,3166,SLO,2006,Winter,0,85,2006868.0,26182.78,0.0,0.0,0.0,0.0,252.0,0.0
1672,3300,SUI,2006,Winter,0,113,7483934.0,51862.96,5.0,4.0,5.0,14.0,252.0,0.05555555555555555
1673,3324,SVK,2006,Winter,0,80,5373054.0,19099.43,0.0,1.0,0.0,1.0,252.0,0.003968253968253968
1674,3374,SWE,2006,Winter,0,115,9080505.0,40992.3,7.0,2.0,5.0,14.0,252.0,0.05555555555555555
1675,3473,THA,2006,Winter,0,1,65812540.0,12180.71,0.0,0.0,0.0,0.0,252.0,0.0
1676,3482,TJK,2006,Winter,0,3,6922590.0,2524.84,0.0,0.0,0.0,0.0,252.0,0.0
1677,3602,TUR,2006,Winter,0,16,68756809.0,15425.19,0.0,0.0,0.0,0.0,252.0,0.0
1678,3642,UKR,2006,Winter,0,92,46787786.0,9355.99,0.0,0.0,2.0,2.0,252.0,0.007936507936507936
1679,3733,USA,2006,Winter,0,233,298379912.0,50489.86,9.0,9.0,7.0,25.0,252.0,0.0992063492063492
1680,3745,UZB,2006,Winter,0,4,26488250.0,5535.12,0.0,0.0,0.0,0.0,252.0,0.0
1681,3777,VEN,2006,Winter,0,1,26850190.0,16253.69,0.0,0.0,0.0,0.0,252.0,0.0
1682,36,ALB,2010,Winter,0,2,2913021.0,9222.97,0.0,0.0,0.0,0.0,258.0,0.0
1683,53,ALG,2010,Winter,0,1,35977451.0,12587.74,0.0,0.0,0.0,0.0,258.0,0.0
1684,137,ARG,2010,Winter,0,20,40788453.0,18979.99,0.0,0.0,0.0,0.0,258.0,0.0
1685,149,ARM,2010,Winter,0,6,2877314.0,8330.81,0.0,0.0,0.0,0.0,258.0,0.0
1686,212,AUS,2010,Winter,0,43,22031750.0,45400.22,2.0,1.0,0.0,3.0,258.0,0.011627906976744186
1687,262,AUT,2010,Winter,0,114,8363404.0,40288.35,4.0,6.0,6.0,16.0,258.0,0.06201550387596899
1688,273,AZE,2010,Winter,0,4,9054332.0,16153.84,0.0,0.0,0.0,0.0,258.0,0.0
1689,363,BEL,2010,Winter,0,9,10895586.0,37739.33,0.0,0.0,0.0,0.0,258.0,0.0
1690,421,BIH,2010,Winter,0,10,3705478.0,8982.46,0.0,0.0,0.0,0.0,258.0,0.0
1691,445,BLR,2010,Winter,0,63,9483836.0,17172.46,1.0,1.0,1.0,3.0,258.0,0.011627906976744186
1692,508,BRA,2010,Winter,0,7,195713637.0,14215.61,0.0,0.0,0.0,0.0,258.0,0.0
1693,570,BUL,2010,Winter,0,38,7395599.0,14686.46,0.0,0.0,0.0,0.0,258.0,0.0
1694,647,CAN,2010,Winter,1,222,34004889.0,41209.43,14.0,7.0,5.0,26.0,258.0,0.10077519379844961
1695,744,CHI,2010,Winter,0,10,159718.0,18909.85,0.0,0.0,0.0,0.0,258.0,0.0
1696,745,CHI,2010,Winter,0,10,17062531.0,18909.85,0.0,0.0,0.0,0.0,258.0,0.0
1697,771,CHN,2010,Winter,0,98,1337705000.0,9658.42,5.0,2.0,4.0,11.0,258.0,0.04263565891472868
1698,839,COL,2010,Winter,0,2,45222699.0,11191.69,0.0,0.0,0.0,0.0,258.0,0.0
1699,885,CRO,2010,Winter,0,33,4295427.0,19511.35,0.0,2.0,1.0,3.0,258.0,0.011627906976744186
1700,927,CYP,2010,Winter,0,4,1112617.0,27630.1,0.0,0.0,0.0,0.0,258.0,0.0
1701,939,CZE,2010,Winter,0,124,10474410.0,25922.39,2.0,0.0,4.0,6.0,258.0,0.023255813953488372
1702,980,DEN,2010,Winter,0,23,5547683.0,42932.4,0.0,0.0,0.0,0.0,258.0,0.0
1703,1104,ESP,2010,Winter,0,35,46576897.0,31786.4,0.0,0.0,0.0,0.0,258.0,0.0
1704,1125,EST,2010,Winter,0,53,1331475.0,20713.43,0.0,1.0,0.0,1.0,258.0,0.003875968992248062
1705,1141,ETH,2010,Winter,0,1,87639962.0,1106.38,0.0,0.0,0.0,0.0,258.0,0.0
1706,1207,FIN,2010,Winter,0,93,5363352.0,37615.11,0.0,1.0,4.0,5.0,258.0,0.01937984496124031
1707,1258,FRA,2010,Winter,0,172,65027505.0,36086.73,2.0,3.0,6.0,11.0,258.0,0.04263565891472868
1708,1344,GBR,2010,Winter,0,66,62766365.0,34754.47,1.0,0.0,0.0,1.0,258.0,0.003875968992248062
1709,1373,GEO,2010,Winter,0,9,3786695.0,8443.44,0.0,0.0,0.0,0.0,258.0,0.0
1710,1416,GER,2010,Winter,0,188,81776930.0,41109.58,10.0,13.0,7.0,30.0,258.0,0.11627906976744186
1711,1432,GHA,2010,Winter,0,1,24779614.0,2946.04,0.0,0.0,0.0,0.0,258.0,0.0
1712,1478,GRE,2010,Winter,0,12,11121341.0,26517.47,0.0,0.0,0.0,0.0,258.0,0.0
1713,1576,HKG,2010,Winter,0,3,7024200.0,43170.55,0.0,0.0,0.0,0.0,258.0,0.0
1714,1637,HUN,2010,Winter,0,29,10000023.0,20036.33,0.0,0.0,0.0,0.0,258.0,0.0
1715,1686,IND,2010,Winter,0,3,1234281163.0,4525.75,0.0,0.0,0.0,0.0,258.0,0.0
1716,1745,IRL,2010,Winter,0,6,4560155.0,48623.81,0.0,0.0,0.0,0.0,258.0,0.0
1717,1797,ISL,2010,Winter,0,7,318041.0,36272.69,0.0,0.0,0.0,0.0,258.0,0.0
1718,1819,ISR,2010,Winter,0,4,7623600.0,28575.53,0.0,0.0,0.0,0.0,258.0,0.0
1719,1888,ITA,2010,Winter,0,171,59277417.0,34765.94,1.0,1.0,3.0,5.0,258.0,0.01937984496124031
1720,1923,JAM,2010,Winter,0,1,2810464.0,7025.93,0.0,0.0,0.0,0.0,258.0,0.0
1721,1975,JPN,2010,Winter,0,128,128070000.0,35011.4,0.0,3.0,2.0,5.0,258.0,0.01937984496124031
1722,1987,KAZ,2010,Winter,0,86,16321872.0,19964.53,0.0,1.0,0.0,1.0,258.0,0.003875968992248062
1723,2016,KGZ,2010,Winter,0,3,5447900.0,3977.65,0.0,0.0,0.0,0.0,258.0,0.0
1724,2054,KOR,2010,Winter,0,70,49554112.0,31537.77,6.0,6.0,2.0,14.0,258.0,0.05426356589147287
1725,2108,LAT,2010,Winter,0,48,2097555.0,17140.23,0.0,2.0,0.0,2.0,258.0,0.007751937984496124
1726,2232,LTU,2010,Winter,0,12,3097282.0,18663.76,0.0,0.0,0.0,0.0,258.0,0.0
1727,2300,MAR,2010,Winter,0,2,32343384.0,6931.56,0.0,0.0,0.0,0.0,258.0,0.0
1728,2335,MDA,2010,Winter,0,11,2861487.0,4615.32,0.0,0.0,0.0,0.0,258.0,0.0
1729,2374,MEX,2010,Winter,0,2,114092961.0,14697.3,0.0,0.0,0.0,0.0,258.0,0.0
1730,2400,MGL,2010,Winter,0,2,2719902.0,7830.06,0.0,0.0,0.0,0.0,258.0,0.0
1731,2414,MKD,2010,Winter,0,4,2055004.0,11038.29,0.0,0.0,0.0,0.0,258.0,0.0
1732,2449,MNE,2010,Winter,0,2,619428.0,14509.77,0.0,0.0,0.0,0.0,258.0,0.0
1733,2591,NED,2010,Winter,0,53,16615394.0,43812.35,4.0,1.0,3.0,8.0,258.0,0.031007751937984496
1734,2609,NEP,2010,Winter,0,1,27013207.0,2152.27,0.0,0.0,0.0,0.0,258.0,0.0
1735,2687,NOR,2010,Winter,0,146,4889252.0,78476.15,9.0,8.0,6.0,23.0,258.0,0.08914728682170543
1736,2732,NZL,2010,Winter,0,22,4350700.0,31586.09,0.0,0.0,0.0,0.0,258.0,0.0
1737,2760,PAK,2010,Winter,0,1,179424643.0,4354.27,0.0,0.0,0.0,0.0,258.0,0.0
1738,2812,PER,2010,Winter,0,5,29027680.0,9507.78,0.0,0.0,0.0,0.0,258.0,0.0
1739,2902,POL,2010,Winter,0,89,38042794.0,20608.69,1.0,3.0,2.0,6.0,258.0,0.023255813953488372
1740,2933,POR,2010,Winter,0,1,10573100.0,25463.16,0.0,0.0,0.0,0.0,258.0,0.0
1741,2952,PRK,2010,Winter,0,3,24548840.0,1751.44,0.0,0.0,0.0,0.0,258.0,0.0
1742,3027,ROU,2010,Winter,0,37,20246871.0,16377.33,0.0,0.0,0.0,0.0,258.0,0.0
1743,3053,RSA,2010,Winter,0,2,51216967.0,11318.6,0.0,0.0,0.0,0.0,258.0,0.0
1744,3068,RUS,2010,Winter,0,198,142849468.0,21737.38,3.0,5.0,7.0,15.0,258.0,0.05813953488372093
1745,3113,SEN,2010,Winter,0,2,12678143.0,2151.32,0.0,0.0,0.0,0.0,258.0,0.0
1746,3168,SLO,2010,Winter,0,94,2048583.0,26000.92,0.0,2.0,1.0,3.0,258.0,0.011627906976744186
1747,3215,SRB,2010,Winter,0,12,7291436.0,11963.56,0.0,0.0,0.0,0.0,258.0,0.0
1748,3302,SUI,2010,Winter,0,133,7824909.0,57219.5,6.0,0.0,3.0,9.0,258.0,0.03488372093023256
1749,3326,SVK,2010,Winter,0,54,5391428.0,21941.21,1.0,1.0,1.0,3.0,258.0,0.011627906976744186
1750,3376,SWE,2010,Winter,0,116,9378126.0,42634.75,5.0,2.0,4.0,11.0,258.0,0.04263565891472868
1751,3484,TJK,2010,Winter,0,4,7527397.0,2975.93,0.0,0.0,0.0,0.0,258.0,0.0
1752,3604,TUR,2010,Winter,0,9,72326992.0,16528.12,0.0,0.0,0.0,0.0,258.0,0.0
1753,3644,UKR,2010,Winter,0,82,45870741.0,9601.21,0.0,0.0,0.0,0.0,258.0,0.0
1754,3735,USA,2010,Winter,0,242,309327143.0,49266.92,9.0,15.0,13.0,37.0,258.0,0.1434108527131783
1755,3747,UZB,2010,Winter,0,5,28562400.0,7002.86,0.0,0.0,0.0,0.0,258.0,0.0
1756,38,ALB,2014,Winter,0,2,2889104.0,9808.0,0.0,0.0,0.0,0.0,294.0,0.0
1757,139,ARG,2014,Winter,0,20,42669500.0,19183.0,0.0,0.0,0.0,0.0,294.0,0.0
1758,151,ARM,2014,Winter,0,6,2912403.0,9735.0,0.0,0.0,0.0,0.0,294.0,0.0
1759,214,AUS,2014,Winter,0,78,23475686.0,47867.0,0.0,2.0,1.0,3.0,294.0,0.01020408163265306
1760,264,AUT,2014,Winter,0,160,8546356.0,41338.0,4.0,8.0,5.0,17.0,294.0,0.05782312925170068
1761,275,AZE,2014,Winter,0,4,9535079.0,17439.0,0.0,0.0,0.0,0.0,294.0,0.0
1762,365,BEL,2014,Winter,0,10,11209057.0,38228.0,0.0,0.0,0.0,0.0,294.0,0.0
1763,423,BIH,2014,Winter,0,14,3482106.0,9201.0,0.0,0.0,0.0,0.0,294.0,0.0
1764,447,BLR,2014,Winter,0,60,9448515.0,18822.0,5.0,0.0,1.0,6.0,294.0,0.02040816326530612
1765,510,BRA,2014,Winter,0,13,202763744.0,15258.0,0.0,0.0,0.0,0.0,294.0,0.0
1766,572,BUL,2014,Winter,0,43,7223938.0,15711.0,0.0,0.0,0.0,0.0,294.0,0.0
1767,649,CAN,2014,Winter,0,252,35437435.0,43607.0,10.0,10.0,5.0,25.0,294.0,0.08503401360544217
1768,748,CHI,2014,Winter,0,14,164107.0,21335.0,0.0,0.0,0.0,0.0,294.0,0.0
1769,749,CHI,2014,Winter,0,14,17758969.0,21335.0,0.0,0.0,0.0,0.0,294.0,0.0
1770,773,CHN,2014,Winter,0,94,1371860000.0,11944.0,3.0,4.0,2.0,9.0,294.0,0.030612244897959183
1771,887,CRO,2014,Winter,0,25,4238389.0,19284.0,0.0,1.0,0.0,1.0,294.0,0.003401360544217687
1772,929,CYP,2014,Winter,0,2,1152297.0,24411.0,0.0,0.0,0.0,0.0,294.0,0.0
1773,941,CZE,2014,Winter,0,125,10525347.0,27024.0,2.0,4.0,2.0,8.0,294.0,0.027210884353741496
1774,982,DEN,2014,Winter,0,15,5643475.0,44241.0,0.0,0.0,0.0,0.0,294.0,0.0
1775,997,DMA,2014,Winter,0,1,71091.0,9507.0,0.0,0.0,0.0,0.0,294.0,0.0
