,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,Total
2093,3139,SGP,2012,Summer,0,31,5312437.0,62783.0,0.0,0.0,2.0,2.0
2094,3140,SGP,2016,Summer,0,29,5607283.0,65729.0,1.0,0.0,0.0,1.0
2095,3147,SLE,1968,Summer,0,4,2644011.0,1420.0,0.0,0.0,0.0,0.0
2096,3148,SLE,1980,Summer,0,26,3388494.0,1584.0,0.0,0.0,0.0,0.0
2097,3149,SLE,1984,Summer,0,7,3707513.0,1608.0,0.0,0.0,0.0,0.0
2098,3150,SLE,1988,Summer,0,14,4156636.0,1626.0,0.0,0.0,0.0,0.0
2099,3151,SLE,1992,Summer,0,12,4347727.0,1354.97,0.0,0.0,0.0,0.0
2100,3152,SLE,1996,Summer,0,10,4312660.0,1060.56,0.0,0.0,0.0,0.0
2101,3153,SLE,2000,Summer,0,3,4584570.0,828.79,0.0,0.0,0.0,0.0
2102,3154,SLE,2004,Summer,0,2,5433995.0,1197.15,0.0,0.0,0.0,0.0
2103,3155,SLE,2008,Summer,0,3,6133599.0,1363.49,0.0,0.0,0.0,0.0
2104,3156,SLE,2012,Summer,0,2,6712586.0,1665.0,0.0,0.0,0.0,0.0
2105,3157,SLE,2016,Summer,0,4,7328846.0,1619.0,0.0,0.0,0.0,0.0
2106,3158,SLO,1992,Summer,0,41,1996498.0,15462.71,0.0,0.0,2.0,2.0
2107,3159,SLO,1992,Winter,0,55,1996498.0,15462.71,0.0,0.0,0.0,0.0
2108,3160,SLO,1994,Winter,0,53,1989443.0,16664.71,0.0,0.0,3.0,3.0
2109,3161,SLO,1996,Summer,0,40,1988628.0,18376.25,0.0,2.0,0.0,2.0
2110,3162,SLO,1998,Winter,0,60,1981629.0,19851.06,0.0,0.0,0.0,0.0
2111,3163,SLO,2000,Summer,0,61,1988925.0,21501.34,2.0,0.0,0.0,2.0
2112,3164,SLO,2002,Winter,0,84,1994530.0,22725.31,0.0,0.0,1.0,1.0
2113,3165,SLO,2004,Summer,0,74,1997012.0,24150.58,0.0,1.0,3.0,4.0
2114,3166,SLO,2006,Winter,0,85,2006868.0,26182.78,0.0,0.0,0.0,0.0
2115,3167,SLO,2008,Summer,0,68,2021316.0,28473.6,1.0,2.0,2.0,5.0
2116,3168,SLO,2010,Winter,0,94,2048583.0,26000.92,0.0,2.0,1.0,3.0
2117,3169,SLO,2012,Summer,0,72,2057159.0,25252.0,1.0,1.0,2.0,4.0
2118,3170,SLO,2014,Winter,0,85,2061980.0,25693.0,2.0,2.0,4.0,8.0
2119,3171,SLO,2016,Summer,0,49,2065042.0,26908.0,1.0,2.0,1.0,4.0
2120,3214,SRB,2008,Summer,0,49,7350222.0,11650.23,0.0,1.0,2.0,3.0
2121,3215,SRB,2010,Winter,0,12,7291436.0,11963.56,0.0,0.0,0.0,0.0
2122,3216,SRB,2012,Summer,0,69,7199077.0,12384.0,1.0,1.0,2.0,4.0
2123,3217,SRB,2014,Winter,0,16,7130576.0,12606.0,0.0,0.0,0.0,0.0
2124,3218,SRB,2016,Summer,0,93,7058322.0,13184.0,2.0,4.0,2.0,8.0
2125,3222,SRI,1960,Summer,0,5,9874476.0,2064.0,0.0,0.0,0.0,0.0
2126,3223,SRI,1964,Summer,0,7,10849977.0,2104.0,0.0,0.0,0.0,0.0
2127,3224,SRI,1968,Summer,0,3,11937607.0,2291.0,0.0,0.0,0.0,0.0
2128,3225,SRI,1972,Summer,0,6,13002234.0,2327.0,0.0,0.0,0.0,0.0
2129,3226,SRI,1980,Summer,0,1,15035840.0,2917.0,0.0,0.0,0.0,0.0
2130,3227,SRI,1984,Summer,0,5,15948501.0,3387.0,0.0,0.0,0.0,0.0
2131,3228,SRI,1988,Summer,0,9,16878186.0,3633.0,0.0,0.0,0.0,0.0
2132,3229,SRI,1992,Summer,0,16,17736827.0,4020.97,0.0,0.0,0.0,0.0
2133,3230,SRI,1996,Summer,0,11,18367290.0,5187.71,0.0,0.0,0.0,0.0
2134,3231,SRI,2000,Summer,0,17,18777606.0,5841.09,0.0,1.0,0.0,1.0
2135,3232,SRI,2004,Summer,0,8,19387153.0,6191.97,0.0,0.0,0.0,0.0
2136,3233,SRI,2008,Summer,0,9,19983984.0,7622.41,0.0,0.0,0.0,0.0
2137,3234,SRI,2012,Summer,0,8,20425000.0,9678.0,0.0,0.0,0.0,0.0
2138,3235,SRI,2016,Summer,0,10,21203000.0,11149.0,0.0,0.0,0.0,0.0
2139,3237,STP,1996,Summer,0,2,133799.0,2221.05,0.0,0.0,0.0,0.0
2140,3238,STP,2000,Summer,0,2,142264.0,2218.82,0.0,0.0,0.0,0.0
2141,3239,STP,2004,Summer,0,2,153736.0,2408.76,0.0,0.0,0.0,0.0
2142,3240,STP,2008,Summer,0,4,171122.0,2925.89,0.0,0.0,0.0,0.0
2143,3241,STP,2012,Summer,0,2,188394.0,3217.0,0.0,0.0,0.0,0.0
2144,3242,STP,2016,Summer,0,3,203221.0,3624.0,0.0,0.0,0.0,0.0
2145,3243,SUD,1960,Summer,0,13,7544498.0,1632.0,0.0,0.0,0.0,0.0
2146,3244,SUD,1968,Summer,0,7,9639846.0,1471.0,0.0,0.0,0.0,0.0
2147,3245,SUD,1972,Summer,0,15,10974626.0,1400.0,0.0,0.0,0.0,0.0
2148,3246,SUD,1984,Summer,0,9,16657956.0,1404.0,0.0,0.0,0.0,0.0
2149,3247,SUD,1988,Summer,0,8,18867559.0,1282.0,0.0,0.0,0.0,0.0
2150,3248,SUD,1992,Summer,0,7,21696240.0,1336.05,0.0,0.0,0.0,0.0
2151,3249,SUD,1996,Summer,0,4,24782384.0,1551.86,0.0,0.0,0.0,0.0
2152,3250,SUD,2000,Summer,0,3,27275019.0,1951.47,0.0,0.0,0.0,0.0
2153,3251,SUD,2004,Summer,0,4,30214189.0,2461.3,0.0,0.0,0.0,0.0
2154,3252,SUD,2008,Summer,0,9,33060844.0,3478.89,0.0,1.0,0.0,1.0
2155,3253,SUD,2012,Summer,0,6,36193781.0,3231.0,0.0,0.0,0.0,0.0
2156,3254,SUD,2016,Summer,0,6,39847433.0,3651.0,0.0,0.0,0.0,0.0
2157,3276,SUI,1960,Summer,0,167,5327827.0,16358.36,0.0,3.0,3.0,6.0
2158,3277,SUI,1960,Winter,0,37,5327827.0,16358.36,2.0,0.0,0.0,2.0
2159,3278,SUI,1964,Summer,0,108,5789228.0,19195.45,1.0,2.0,1.0,4.0
2160,3279,SUI,1964,Winter,0,72,5789228.0,19195.45,0.0,0.0,0.0,0.0
2161,3280,SUI,1968,Summer,0,128,6067714.0,21395.39,0.0,1.0,4.0,5.0
2162,3281,SUI,1968,Winter,0,49,6067714.0,21395.39,0.0,2.0,4.0,6.0
2163,3282,SUI,1972,Summer,0,214,6260956.0,25356.91,0.0,3.0,0.0,3.0
2164,3283,SUI,1972,Winter,0,49,6260956.0,25356.91,4.0,3.0,3.0,10.0
2165,3284,SUI,1976,Summer,0,88,6302504.0,24752.91,1.0,1.0,2.0,4.0
2166,3285,SUI,1976,Winter,0,56,6302504.0,24752.91,1.0,3.0,1.0,5.0
2167,3286,SUI,1980,Summer,0,52,6319408.0,27405.73,2.0,0.0,0.0,2.0
2168,3287,SUI,1980,Winter,0,60,6319408.0,27405.73,1.0,1.0,3.0,5.0
2169,3288,SUI,1984,Summer,0,184,6441865.0,28315.08,0.0,4.0,4.0,8.0
2170,3289,SUI,1984,Winter,0,63,6441865.0,28315.08,2.0,2.0,1.0,5.0
2171,3290,SUI,1988,Summer,0,126,6593386.0,32482.91,0.0,2.0,2.0,4.0
2172,3291,SUI,1988,Winter,0,84,6593386.0,32482.91,5.0,5.0,5.0,15.0
2173,3292,SUI,1992,Summer,0,147,6875364.0,34356.8,1.0,0.0,0.0,1.0
2174,3293,SUI,1992,Winter,0,90,6875364.0,34356.8,1.0,0.0,2.0,3.0
2175,3294,SUI,1994,Winter,0,88,6993795.0,35423.83,3.0,4.0,2.0,9.0
2176,3295,SUI,1996,Summer,0,130,7071850.0,36720.49,4.0,3.0,0.0,7.0
2177,3296,SUI,1998,Winter,0,96,7110001.0,39890.54,2.0,2.0,3.0,7.0
2178,3297,SUI,2000,Summer,0,119,7184250.0,43251.1,1.0,6.0,2.0,9.0
2179,3298,SUI,2002,Winter,0,120,7284753.0,44934.32,3.0,2.0,6.0,11.0
2180,3299,SUI,2004,Summer,0,116,7389625.0,47263.6,1.0,1.0,3.0,5.0
2181,3300,SUI,2006,Winter,0,113,7483934.0,51862.96,5.0,4.0,5.0,14.0
2182,3301,SUI,2008,Summer,0,101,7647675.0,56054.88,2.0,1.0,4.0,7.0
2183,3302,SUI,2010,Winter,0,133,7824909.0,57219.5,6.0,0.0,3.0,9.0
2184,3303,SUI,2012,Summer,0,94,7996861.0,58674.0,2.0,2.0,0.0,4.0
2185,3304,SUI,2014,Winter,0,157,8188649.0,59485.0,7.0,2.0,2.0,11.0
2186,3305,SUI,2016,Summer,0,123,8373338.0,59662.0,3.0,2.0,2.0,7.0
2187,3318,SVK,1994,Winter,0,39,5346331.0,11063.95,0.0,0.0,0.0,0.0
2188,3319,SVK,1996,Summer,0,89,5373361.0,12622.91,1.0,1.0,1.0,3.0
2189,3320,SVK,1998,Winter,0,38,5390516.0,13822.19,0.0,0.0,0.0,0.0
2190,3321,SVK,2000,Summer,0,88,5388720.0,13904.99,1.0,3.0,1.0,5.0
2191,3322,SVK,2002,Winter,0,49,5376912.0,14984.73,0.0,0.0,0.0,0.0
2192,3323,SVK,2004,Summer,0,72,5372280.0,16570.86,2.0,2.0,2.0,6.0
2193,3324,SVK,2006,Winter,0,80,5373054.0,19099.43,0.0,1.0,0.0,1.0
2194,3325,SVK,2008,Summer,0,61,5379233.0,22231.99,3.0,3.0,0.0,6.0
2195,3326,SVK,2010,Winter,0,54,5391428.0,21941.21,1.0,1.0,1.0,3.0
2196,3327,SVK,2012,Summer,0,57,5407579.0,22816.0,0.0,1.0,3.0,4.0
2197,3328,SVK,2014,Winter,0,71,5418649.0,23703.0,1.0,0.0,0.0,1.0
2198,3329,SVK,2016,Summer,0,57,5430798.0,25364.0,2.0,2.0,0.0,4.0
2199,3350,SWE,1960,Summer,0,213,7484656.0,13849.0,1.0,2.0,3.0,6.0
2200,3351,SWE,1960,Winter,0,51,7484656.0,13849.0,3.0,2.0,2.0,7.0
2201,3352,SWE,1964,Summer,0,143,7661354.0,16761.0,2.0,2.0,4.0,8.0
2202,3353,SWE,1964,Winter,0,75,7661354.0,16761.0,3.0,3.0,1.0,7.0
2203,3354,SWE,1968,Summer,0,154,7912273.0,18428.0,2.0,1.0,1.0,4.0
2204,3355,SWE,1968,Winter,0,80,7912273.0,18428.0,3.0,2.0,3.0,8.0
2205,3356,SWE,1972,Summer,0,130,8122300.0,20725.0,4.0,6.0,6.0,16.0
2206,3357,SWE,1972,Winter,0,70,8122300.0,20725.0,1.0,1.0,2.0,4.0
2207,3358,SWE,1976,Summer,0,131,8222286.0,22765.0,4.0,1.0,0.0,5.0
2208,3359,SWE,1976,Winter,0,64,8222286.0,22765.0,0.0,0.0,2.0,2.0
2209,3360,SWE,1980,Summer,0,150,8310531.0,23809.0,3.0,3.0,6.0,12.0
2210,3361,SWE,1980,Winter,0,76,8310531.0,23809.0,3.0,0.0,1.0,4.0
2211,3362,SWE,1984,Summer,0,188,8336605.0,25357.0,2.0,11.0,6.0,19.0
2212,3363,SWE,1984,Winter,0,66,8336605.0,25357.0,4.0,2.0,2.0,8.0
2213,3364,SWE,1988,Summer,0,158,8436489.0,27468.0,0.0,4.0,7.0,11.0
2214,3365,SWE,1988,Winter,0,92,8436489.0,27468.0,4.0,0.0,2.0,6.0
2215,3366,SWE,1992,Summer,0,169,8668067.0,27198.53,1.0,7.0,4.0,12.0
2216,3367,SWE,1992,Winter,0,100,8668067.0,27198.53,1.0,0.0,3.0,4.0
2217,3368,SWE,1994,Winter,0,110,8780745.0,27505.96,2.0,1.0,0.0,3.0
2218,3369,SWE,1996,Summer,0,148,8840998.0,29012.1,2.0,4.0,2.0,8.0
2219,3370,SWE,1998,Winter,0,94,8850974.0,31187.16,0.0,2.0,1.0,3.0
2220,3371,SWE,2000,Summer,0,128,8872109.0,34202.6,4.0,5.0,3.0,12.0
2221,3372,SWE,2002,Winter,0,108,8924958.0,35569.77,0.0,2.0,5.0,7.0
2222,3373,SWE,2004,Summer,0,110,8993531.0,38016.06,4.0,2.0,1.0,7.0
2223,3374,SWE,2006,Winter,0,115,9080505.0,40992.3,7.0,2.0,5.0,14.0
2224,3375,SWE,2008,Summer,0,106,9219637.0,42189.96,0.0,4.0,1.0,5.0
2225,3376,SWE,2010,Winter,0,116,9378126.0,42634.75,5.0,2.0,4.0,11.0
2226,3377,SWE,2012,Summer,0,102,9519374.0,41650.0,1.0,4.0,3.0,8.0
2227,3378,SWE,2014,Winter,0,96,9696110.0,42476.0,2.0,7.0,6.0,15.0
2228,3379,SWE,2016,Summer,0,104,9923085.0,44659.0,2.0,6.0,3.0,11.0
2229,3380,SWZ,1972,Summer,0,4,457039.0,1889.0,0.0,0.0,0.0,0.0
2230,3381,SWZ,1984,Summer,0,11,675240.0,2858.0,0.0,0.0,0.0,0.0
2231,3382,SWZ,1988,Summer,0,15,773774.0,3492.0,0.0,0.0,0.0,0.0
2232,3383,SWZ,1992,Summer,0,10,866995.0,3901.4,0.0,0.0,0.0,0.0
2233,3384,SWZ,1992,Winter,0,3,866995.0,3901.4,0.0,0.0,0.0,0.0
2234,3385,SWZ,1996,Summer,0,6,945506.0,4514.55,0.0,0.0,0.0,0.0
2235,3386,SWZ,2000,Summer,0,6,1005432.0,4894.52,0.0,0.0,0.0,0.0
2236,3387,SWZ,2004,Summer,0,3,1026287.0,5559.47,0.0,0.0,0.0,0.0
2237,3388,SWZ,2008,Summer,0,4,1049948.0,6791.39,0.0,0.0,0.0,0.0
2238,3389,SWZ,2012,Summer,0,3,1079285.0,7552.0,0.0,0.0,0.0,0.0
2239,3390,SWZ,2016,Summer,0,2,1113994.0,7881.0,0.0,0.0,0.0,0.0
2240,3392,SYR,1968,Summer,0,2,5935850.0,5270.0,0.0,0.0,0.0,0.0
2241,3393,SYR,1972,Summer,0,5,6800148.0,7243.0,0.0,0.0,0.0,0.0
2242,3394,SYR,1980,Summer,0,57,8930776.0,10374.0,0.0,0.0,0.0,0.0
2243,3395,SYR,1984,Summer,0,9,10293048.0,9792.0,0.0,1.0,0.0,1.0
2244,3396,SYR,1988,Summer,0,13,11719064.0,9913.0,0.0,0.0,0.0,0.0
2245,3397,SYR,1992,Summer,0,9,13187669.0,10002.28,0.0,0.0,0.0,0.0
2246,3398,SYR,1996,Summer,0,8,14754148.0,9517.37,1.0,0.0,0.0,1.0
2247,3399,SYR,2000,Summer,0,8,16410847.0,7668.07,0.0,0.0,0.0,0.0
2248,3400,SYR,2004,Summer,0,6,17827827.0,7051.43,0.0,0.0,1.0,1.0
2249,3401,SYR,2008,Summer,0,7,20664037.0,6600.38,0.0,0.0,0.0,0.0
2250,3402,SYR,2012,Summer,0,10,20438861.0,4829.0,0.0,0.0,0.0,0.0
2251,3403,SYR,2016,Summer,0,7,17465567.0,3091.0,0.0,0.0,0.0,0.0
2252,3404,TAN,1964,Summer,0,4,11295675.0,787.0,0.0,0.0,0.0,0.0
2253,3405,TAN,1968,Summer,0,5,12725519.0,894.0,0.0,0.0,0.0,0.0
2254,3406,TAN,1972,Summer,0,16,14428340.0,945.0,0.0,0.0,0.0,0.0
2255,3407,TAN,1980,Summer,0,33,18538263.0,958.0,0.0,2.0,0.0,2.0
2256,3408,TAN,1984,Summer,0,21,20981775.0,870.0,0.0,0.0,0.0,0.0
2257,3409,TAN,1988,Summer,0,10,23670807.0,867.0,0.0,0.0,0.0,0.0
2258,3410,TAN,1992,Summer,0,9,26961204.0,895.48,0.0,0.0,0.0,0.0
2259,3411,TAN,1996,Summer,0,7,30444523.0,979.73,0.0,0.0,0.0,0.0
2260,3412,TAN,2000,Summer,0,4,33499177.0,1148.68,0.0,0.0,0.0,0.0
2261,3413,TAN,2004,Summer,0,9,37379766.0,1464.39,0.0,0.0,0.0,0.0
2262,3414,TAN,2008,Summer,0,9,41853944.0,1848.17,0.0,0.0,0.0,0.0
2263,3415,TAN,2012,Summer,0,6,47053033.0,2275.0,0.0,0.0,0.0,0.0
2264,3416,TAN,2016,Summer,0,7,53049231.0,2660.0,0.0,0.0,0.0,0.0
2265,3461,THA,1960,Summer,0,20,27397208.0,1718.0,0.0,0.0,0.0,0.0
2266,3462,THA,1964,Summer,0,53,30881136.0,1991.0,0.0,0.0,0.0,0.0
2267,3463,THA,1968,Summer,0,27,34791418.0,2488.0,0.0,0.0,0.0,0.0
2268,3464,THA,1972,Summer,0,30,39058594.0,2786.0,0.0,0.0,0.0,0.0
2269,3465,THA,1976,Summer,0,48,43377270.0,3333.0,0.0,0.0,1.0,1.0
2270,3466,THA,1984,Summer,0,34,51094870.0,4720.0,0.0,1.0,0.0,1.0
2271,3467,THA,1988,Summer,0,12,54891520.0,6089.0,0.0,0.0,1.0,1.0
2272,3468,THA,1992,Summer,0,49,57811025.0,8409.02,0.0,0.0,1.0,1.0
2273,3469,THA,1996,Summer,0,45,60130190.0,10458.36,1.0,0.0,1.0,2.0
2274,3470,THA,2000,Summer,0,55,62952639.0,9627.1,1.0,0.0,2.0,3.0
2275,3471,THA,2002,Winter,0,2,64069093.0,10276.4,0.0,0.0,0.0,0.0
2276,3472,THA,2004,Summer,0,46,64995303.0,11408.33,3.0,1.0,4.0,8.0
2277,3473,THA,2006,Winter,0,1,65812540.0,12180.71,0.0,0.0,0.0,0.0
2278,3474,THA,2008,Summer,0,46,66530980.0,12768.13,2.0,2.0,2.0,6.0
2279,3475,THA,2012,Summer,0,41,67835969.0,14227.0,0.0,2.0,2.0,4.0
2280,3476,THA,2014,Winter,0,3,68438748.0,14642.0,0.0,0.0,0.0,0.0
2281,3477,THA,2016,Summer,0,55,68971313.0,15454.0,2.0,2.0,2.0,6.0
2282,3478,TJK,1996,Summer,0,8,5851354.0,1559.52,0.0,0.0,0.0,0.0
2283,3479,TJK,2000,Summer,0,4,6216329.0,1723.36,0.0,0.0,0.0,0.0
2284,3480,TJK,2002,Winter,0,2,6426861.0,1982.88,0.0,0.0,0.0,0.0
2285,3481,TJK,2004,Summer,0,9,6662391.0,2301.29,0.0,0.0,0.0,0.0
2286,3482,TJK,2006,Winter,0,3,6922590.0,2524.84,0.0,0.0,0.0,0.0
2287,3483,TJK,2008,Summer,0,16,7209924.0,2801.78,0.0,1.0,1.0,2.0
2288,3484,TJK,2010,Winter,0,4,7527397.0,2975.93,0.0,0.0,0.0,0.0
2289,3485,TJK,2012,Summer,0,16,7874838.0,3285.0,0.0,0.0,1.0,1.0
2290,3486,TJK,2014,Winter,0,1,8252828.0,3633.0,0.0,0.0,0.0,0.0
2291,3487,TJK,2016,Summer,0,7,8663575.0,3991.0,1.0,0.0,0.0,1.0
2292,3488,TKM,1996,Summer,0,7,4287337.0,3226.98,0.0,0.0,0.0,0.0
2293,3489,TKM,2000,Summer,0,8,4516128.0,4173.19,0.0,0.0,0.0,0.0
2294,3490,TKM,2004,Summer,0,10,4703396.0,7781.74,0.0,0.0,0.0,0.0
2295,3491,TKM,2008,Summer,0,10,4935765.0,12426.72,0.0,0.0,0.0,0.0
2296,3492,TKM,2012,Summer,0,10,5267906.0,18135.0,0.0,0.0,0.0,0.0
2297,3493,TKM,2016,Summer,0,9,5662371.0,23813.0,0.0,0.0,0.0,0.0
2298,3499,TOG,1972,Summer,0,7,2247578.0,1709.0,0.0,0.0,0.0,0.0
2299,3500,TOG,1984,Summer,0,6,3140840.0,1239.0,0.0,0.0,0.0,0.0
2300,3501,TOG,1988,Summer,0,6,3577469.0,1239.0,0.0,0.0,0.0,0.0
2301,3502,TOG,1992,Summer,0,6,3945902.0,1181.87,0.0,0.0,0.0,0.0
2302,3503,TOG,1996,Summer,0,4,4348808.0,1215.74,0.0,0.0,0.0,0.0
2303,3504,TOG,2000,Summer,0,3,4924406.0,1150.37,0.0,0.0,0.0,0.0
2304,3505,TOG,2004,Summer,0,3,5467770.0,1121.81,0.0,0.0,0.0,0.0
2305,3506,TOG,2008,Summer,0,4,6083417.0,1150.36,0.0,0.0,1.0,1.0
2306,3507,TOG,2012,Summer,0,6,6773807.0,1263.0,0.0,0.0,0.0,0.0
2307,3508,TOG,2014,Winter,0,3,7137997.0,1334.0,0.0,0.0,0.0,0.0
2308,3509,TOG,2016,Summer,0,5,7509952.0,1400.0,0.0,0.0,0.0,0.0
2309,3538,TTO,1964,Summer,0,14,902620.0,10841.0,0.0,1.0,2.0,3.0
2310,3539,TTO,1968,Summer,0,16,930792.0,12248.0,0.0,0.0,0.0,0.0
2311,3540,TTO,1972,Summer,0,25,968136.0,13753.0,0.0,0.0,0.0,0.0
2312,3541,TTO,1976,Summer,0,14,1025104.0,15696.0,1.0,0.0,0.0,1.0
2313,3542,TTO,1980,Summer,0,9,1084743.0,19734.0,0.0,0.0,0.0,0.0
2314,3543,TTO,1984,Summer,0,17,1155083.0,17680.0,0.0,0.0,0.0,0.0
2315,3544,TTO,1988,Summer,0,10,1204150.0,14198.0,0.0,0.0,0.0,0.0
2316,3545,TTO,1992,Summer,0,10,1236685.0,14195.95,0.0,0.0,0.0,0.0
2317,3546,TTO,1994,Winter,0,1,1249527.0,13350.9,0.0,0.0,0.0,0.0
2318,3547,TTO,1996,Summer,0,16,1257547.0,15004.26,0.0,0.0,2.0,2.0
2319,3548,TTO,1998,Winter,0,1,1261699.0,17013.75,0.0,0.0,0.0,0.0
2320,3549,TTO,2000,Summer,0,22,1267159.0,19179.92,0.0,1.0,1.0,2.0
2321,3550,TTO,2002,Winter,0,1,1277210.0,21052.45,0.0,0.0,0.0,0.0
2322,3551,TTO,2004,Summer,0,20,1290115.0,25403.27,0.0,0.0,1.0,1.0
2323,3552,TTO,2008,Summer,0,25,1314449.0,31434.3,1.0,1.0,0.0,2.0
2324,3553,TTO,2012,Summer,0,29,1344814.0,30157.0,1.0,1.0,2.0,4.0
2325,3554,TTO,2016,Summer,0,34,1377563.0,29178.0,0.0,0.0,1.0,1.0
2326,3555,TUN,1960,Summer,0,39,4178235.0,2141.0,0.0,0.0,0.0,0.0
2327,3556,TUN,1964,Summer,0,12,4461111.0,2533.0,0.0,1.0,1.0,2.0
2328,3557,TUN,1968,Summer,0,8,4845220.0,2766.0,1.0,0.0,1.0,2.0
2329,3558,TUN,1972,Summer,0,12,5291335.0,3645.0,0.0,1.0,0.0,1.0
2330,3559,TUN,1976,Summer,0,5,5786482.0,4095.0,0.0,0.0,0.0,0.0
2331,3560,TUN,1984,Summer,0,17,7135265.0,4890.0,0.0,0.0,0.0,0.0
2332,3561,TUN,1988,Summer,0,15,7880333.0,4940.0,0.0,0.0,0.0,0.0
2333,3562,TUN,1992,Summer,0,14,8613855.0,5789.96,0.0,0.0,0.0,0.0
2334,3563,TUN,1996,Summer,0,25,9267335.0,6388.39,0.0,0.0,1.0,1.0
2335,3564,TUN,2000,Summer,0,34,9708347.0,7548.44,0.0,0.0,0.0,0.0
2336,3565,TUN,2004,Summer,0,38,10022278.0,8705.08,0.0,0.0,0.0,0.0
2337,3566,TUN,2008,Summer,0,29,10414425.0,10294.92,1.0,0.0,0.0,1.0
2338,3567,TUN,2012,Summer,0,62,10846993.0,10739.0,2.0,0.0,1.0,3.0
2339,3568,TUN,2016,Summer,0,50,11303942.0,11073.0,0.0,0.0,3.0,3.0
2340,3581,TUR,1960,Summer,0,43,27472339.0,3041.0,7.0,2.0,0.0,9.0
2341,3582,TUR,1960,Winter,0,6,27472339.0,3041.0,0.0,0.0,0.0,0.0
2342,3583,TUR,1964,Summer,0,24,30244258.0,3453.0,2.0,3.0,1.0,6.0
2343,3584,TUR,1964,Winter,0,12,30244258.0,3453.0,0.0,0.0,0.0,0.0
2344,3585,TUR,1968,Summer,0,30,33256465.0,4122.0,2.0,0.0,0.0,2.0
2345,3586,TUR,1968,Winter,0,17,33256465.0,4122.0,0.0,0.0,0.0,0.0
2346,3587,TUR,1972,Summer,0,47,36587267.0,4929.0,0.0,1.0,0.0,1.0
2347,3588,TUR,1976,Summer,0,28,40189561.0,6110.0,0.0,0.0,0.0,0.0
2348,3589,TUR,1976,Winter,0,16,40189561.0,6110.0,0.0,0.0,0.0,0.0
2349,3590,TUR,1984,Summer,0,56,48114158.0,6736.0,0.0,0.0,3.0,3.0
2350,3591,TUR,1984,Winter,0,11,48114158.0,6736.0,0.0,0.0,0.0,0.0
2351,3592,TUR,1988,Summer,0,47,52053764.0,8019.0,1.0,1.0,0.0,2.0
2352,3593,TUR,1988,Winter,0,19,52053764.0,8019.0,0.0,0.0,0.0,0.0
2353,3594,TUR,1992,Summer,0,50,55748946.0,9150.43,2.0,2.0,2.0,6.0
2354,3595,TUR,1992,Winter,0,17,55748946.0,9150.43,0.0,0.0,0.0,0.0
2355,3596,TUR,1994,Winter,0,1,57564209.0,9308.7,0.0,0.0,0.0,0.0
2356,3597,TUR,1996,Summer,0,58,59423278.0,10644.63,4.0,1.0,1.0,6.0
2357,3598,TUR,1998,Winter,0,1,61329665.0,11772.83,0.0,0.0,0.0,0.0
2358,3599,TUR,2000,Summer,0,63,63240196.0,11904.01,3.0,0.0,2.0,5.0
2359,3600,TUR,2002,Winter,0,5,65145357.0,11753.95,0.0,0.0,0.0,0.0
2360,3601,TUR,2004,Summer,0,71,67010930.0,13423.79,3.0,3.0,5.0,11.0
2361,3602,TUR,2006,Winter,0,16,68756809.0,15425.19,0.0,0.0,0.0,0.0
2362,3603,TUR,2008,Summer,0,70,70418612.0,16182.73,1.0,1.0,3.0,5.0
2363,3604,TUR,2010,Winter,0,9,72326992.0,16528.12,0.0,0.0,0.0,0.0
2364,3605,TUR,2012,Summer,0,104,74651046.0,18170.0,1.0,1.0,1.0,3.0
2365,3606,TUR,2014,Winter,0,11,77229262.0,19277.0,0.0,0.0,0.0,0.0
2366,3607,TUR,2016,Summer,0,115,79827868.0,17906.0,1.0,3.0,4.0,8.0
2367,3611,UAE,1984,Summer,0,8,1293970.0,32135.0,0.0,0.0,0.0,0.0
2368,3612,UAE,1988,Summer,0,24,1627068.0,20215.0,0.0,0.0,0.0,0.0
2369,3613,UAE,1992,Summer,0,24,2052892.0,0.0,0.0,0.0,0.0,0.0
2370,3614,UAE,1996,Summer,0,4,2539121.0,34042.74,0.0,0.0,0.0,0.0
2371,3615,UAE,2000,Summer,0,5,3134067.0,48888.03,0.0,0.0,0.0,0.0
2372,3616,UAE,2004,Summer,0,5,4068577.0,64925.67,1.0,0.0,0.0,1.0
2373,3617,UAE,2008,Summer,0,9,7089486.0,63862.08,0.0,0.0,0.0,0.0
2374,3618,UAE,2012,Summer,0,9,9141598.0,68255.0,0.0,0.0,0.0,0.0
2375,3619,UAE,2016,Summer,0,12,9360975.0,75876.0,0.0,0.0,1.0,1.0
2376,3622,UGA,1960,Summer,0,13,6767092.0,1137.0,0.0,0.0,0.0,0.0
2377,3623,UGA,1964,Summer,0,16,7719108.0,1251.0,0.0,0.0,0.0,0.0
2378,3624,UGA,1968,Summer,0,14,8841156.0,1304.0,0.0,1.0,1.0,2.0
2379,3625,UGA,1972,Summer,0,19,9929644.0,1364.0,1.0,1.0,0.0,2.0
2380,3626,UGA,1980,Summer,0,13,12442333.0,912.0,0.0,1.0,0.0,1.0
2381,3627,UGA,1984,Summer,0,27,14082870.0,897.0,0.0,0.0,0.0,0.0
2382,3628,UGA,1988,Summer,0,24,16180129.0,902.0,0.0,0.0,0.0,0.0
2383,3629,UGA,1992,Summer,0,9,18561668.0,934.83,0.0,0.0,0.0,0.0
